X,CH1,CH2
3554,-0.64702320,-1.35874871
3555,-0.67011847,-1.40724879
3556,-0.69258244,-1.45442312
3557,-0.71439393,-1.50022725
3558,-0.73553240,-1.54461805
3559,-0.75597795,-1.58755369
3560,-0.77571129,-1.62899371
3561,-0.79471385,-1.66889909
3562,-0.81296772,-1.70723222
3563,-0.83045571,-1.74395699
3564,-0.84716134,-1.77903881
3565,-0.86306887,-1.81244462
3566,-0.87816331,-1.84414296
3567,-0.89243046,-1.87410396
3568,-0.90585685,-1.90229939
3569,-0.91842986,-1.92870270
3570,-0.93013762,-1.95328900
3571,-0.94096912,-1.97603514
3572,-0.95091414,-1.99691969
3573,-0.95996332,-2.01592297
3574,-0.96810813,-2.03302708
3575,-0.97534091,-2.04821591
3576,-0.98165483,-2.06147514
3577,-0.98704395,-2.07279229
3578,-0.99150319,-2.08215670
3579,-0.99502835,-2.08955953
3580,-0.99761611,-2.09499383
3581,-0.99926403,-2.09845446
3582,-0.99997056,-2.09993817
3583,-0.99973503,-2.09944356
3584,-0.99855767,-2.09697110
3585,-0.99643958,-2.09252311
3586,-0.99338276,-2.08610379
3587,-0.98939009,-2.07771918
3588,-0.98446533,-2.06737719
3589,-0.97861312,-2.05508755
3590,-0.97183897,-2.04086184
3591,-0.96414927,-2.02471347
3592,-0.95555126,-2.00665765
3593,-0.94605304,-1.98671139
3594,-0.93566356,-1.96489347
3595,-0.92439260,-1.94122446
3596,-0.91225079,-1.91572665
3597,-0.89924956,-1.88842407
3598,-0.88540116,-1.85934243
3599,-0.87071863,-1.82850913
3600,-0.85521582,-1.79595322
3601,-0.83890732,-1.76170537
3602,-0.82180850,-1.72579785
3603,-0.80393546,-1.68826447
3604,-0.78530505,-1.64914061
3605,-0.76593482,-1.60846312
3606,-0.74584301,-1.56627032
3607,-0.72504855,-1.52260196
3608,-0.70357104,-1.47749919
3609,-0.68143070,-1.43100448
3610,-0.65864840,-1.38316164
3611,-0.63524560,-1.33401575
3612,-0.61124434,-1.28361310
3613,-0.58666723,-1.23200119
3614,-0.56153744,-1.17922862
3615,-0.53587863,-1.12534512
3616,-0.50971497,-1.07040144
3617,-0.48307113,-1.01444936
3618,-0.45597218,-0.95754158
3619,-0.42844368,-0.89973172
3620,-0.40051154,-0.84107423
3621,-0.37220209,-0.78162438
3622,-0.34354199,-0.72143818
3623,-0.31455825,-0.66057232
3624,-0.28527816,-0.59908414
3625,-0.25572932,-0.53703157
3626,-0.22593956,-0.47447308
3627,-0.19593695,-0.41146759
3628,-0.16574974,-0.34807446
3629,-0.13540639,-0.28435342
3630,-0.10493547,-0.22036450
3631,-0.07436570,-0.15616797
3632,-0.04372586,-0.09182431
3633,-0.01304484,-0.02739416
3634,0.01764848,0.03706181
3635,0.04832517,0.10148286
3636,0.07895634,0.16580830
3637,0.10951312,0.22997754
3638,0.13996673,0.29393013
3639,0.17028848,0.35760580
3640,0.20044980,0.42094458
3641,0.23042228,0.48388679
3642,0.26017769,0.54637314
3643,0.28968798,0.60834477
3644,0.31892537,0.66974328
3645,0.34786230,0.73051083
3646,0.37647151,0.79059018
3647,0.40472606,0.84992473
3648,0.43259932,0.90845858
3649,0.46006504,0.96613658
3650,0.48709733,1.02290440
3651,0.51367074,1.07870856
3652,0.53976023,1.13349648
3653,0.56534122,1.18721655
3654,0.59038960,1.23981817
3655,0.61488179,1.29125177
3656,0.63879471,1.34146890
3657,0.66210583,1.39042225
3658,0.68479320,1.43806571
3659,0.70683542,1.48435439
3660,0.72821175,1.52924468
3661,0.74890205,1.57269430
3662,0.76888681,1.61466230
3663,0.78814722,1.65510915
3664,0.80666512,1.69399675
3665,0.82442308,1.73128847
3666,0.84140436,1.76694916
3667,0.85759297,1.80094524
3668,0.87297365,1.83324467
3669,0.88753192,1.86381703
3670,0.90125406,1.89263352
3671,0.91412714,1.91966699
3672,0.92613903,1.94489196
3673,0.93727842,1.96828469
3674,0.94753482,1.98982312
3675,0.95689856,2.00948697
3676,0.96536082,2.02725772
3677,0.97291363,2.04311862
3678,0.97954987,2.05705472
3679,0.98526329,2.06905291
3680,0.99004851,2.07910187
3681,0.99390102,2.08719215
3682,0.99681719,2.09331611
3683,0.99879428,2.09746799
3684,0.99983042,2.09964387
3685,0.99992463,2.09984172
3686,0.99907683,2.09806134
3687,0.99728781,2.09430440
3688,0.99455926,2.08857445
3689,0.99089376,2.08087689
3690,0.98629475,2.07121897
3691,0.98076656,2.05960978
3692,0.97431441,2.04606027
3693,0.96694438,2.03058319
3694,0.95866340,2.01319313
3695,0.94947928,1.99390648
3696,0.93940066,1.97274139
3697,0.92843706,1.94971782
3698,0.91659878,1.92485745
3699,0.90389700,1.89818369
3700,0.89034366,1.86972169
3701,0.87595155,1.83949825
3702,0.86073421,1.80754185
3703,0.84470600,1.77388259
3704,0.82788199,1.73855218
3705,0.81027805,1.70158391
3706,0.79191077,1.66301261
3707,0.77279743,1.62287460
3708,0.75295605,1.58120771
3709,0.73240533,1.53805119
3710,0.71116462,1.49344569
3711,0.68925393,1.44743324
3712,0.66669390,1.40005719
3713,0.64350579,1.35136216
3714,0.61971145,1.30139404
3715,0.59533328,1.25019989
3716,0.57039426,1.19782795
3717,0.54491788,1.14432756
3718,0.51892815,1.08974911
3719,0.49244953,1.03414402
3720,0.46550699,0.97756468
3721,0.43812590,0.92006440
3722,0.41033206,0.86169733
3723,0.38215165,0.80251847
3724,0.35361123,0.74258358
3725,0.32473767,0.68194910
3726,0.29555818,0.62067218
3727,0.26610025,0.55881052
3728,0.23639163,0.49642242
3729,0.20646031,0.43356665
3730,0.17633449,0.37030242
3731,0.14604254,0.30668934
3732,0.11561301,0.24278732
3733,0.08507456,0.17865659
3734,0.05445597,0.11435754
3735,0.02378607,0.04995076
3736,-0.00690623,-0.01450308
3737,-0.03759203,-0.07894326
3738,-0.06824241,-0.14330907
3739,-0.09882851,-0.20753986
3740,-0.12932150,-0.27157514
3741,-0.15969265,-0.33535457
3742,-0.18991337,-0.39881807
3743,-0.21995516,-0.46190585
3744,-0.24978975,-0.52455847
3745,-0.27938901,-0.58671691
3746,-0.30872506,-0.64832262
3747,-0.33777026,-0.70931755
3748,-0.36649726,-0.76964425
3749,-0.39487899,-0.82924587
3750,-0.42288870,-0.88806628
3751,-0.45050002,-0.94605005
3752,-0.47768693,-1.00314256
3753,-0.50442382,-1.05929003
3754,-0.53068550,-1.11443955
3755,-0.55644723,-1.16853918
3756,-0.58168474,-1.22153795
3757,-0.60637425,-1.27338592
3758,-0.63049250,-1.32403426
3759,-0.65401678,-1.37343524
3760,-0.67692492,-1.42154234
3761,-0.69919534,-1.46831022
3762,-0.72080706,-1.51369482
3763,-0.74173971,-1.55765340
3764,-0.76197359,-1.60014454
3765,-0.78148962,-1.64112820
3766,-0.80026942,-1.68056578
3767,-0.81829530,-1.71842013
3768,-0.83555028,-1.75465558
3769,-0.85201809,-1.78923800
3770,-0.86768324,-1.82213480
3771,-0.88253095,-1.85331499
3772,-0.89654724,-1.88274921
3773,-0.90971891,-1.91040972
3774,-0.92203355,-1.93627046
3775,-0.93347956,-1.96030707
3776,-0.94404614,-1.98249690
3777,-0.95372336,-2.00281906
3778,-0.96250209,-2.02125439
3779,-0.97037406,-2.03778552
3780,-0.97733185,-2.05239689
3781,-0.98336892,-2.06507473
3782,-0.98847957,-2.07580709
3783,-0.99265898,-2.08458387
3784,-0.99590323,-2.09139679
3785,-0.99820926,-2.09623944
3786,-0.99957488,-2.09910725
3787,-0.99999882,-2.09999753
3788,-0.99948068,-2.09890943
3789,-0.99802094,-2.09584398
3790,-0.99562098,-2.09080407
3791,-0.99228307,-2.08379444
3792,-0.98801033,-2.07482170
3793,-0.98280681,-2.06389431
3794,-0.97667740,-2.05102255
3795,-0.96962788,-2.03621855
3796,-0.96166489,-2.01949627
3797,-0.95279593,-2.00087145
3798,-0.94302935,-1.98036163
3799,-0.93237436,-1.95798615
3800,-0.92084099,-1.93376608
3801,-0.90844012,-1.90772424
3802,-0.89518341,-1.87988516
3803,-0.88108337,-1.85027507
3804,-0.86615327,-1.81892187
3805,-0.85040718,-1.78585508
3806,-0.83385994,-1.75110587
3807,-0.81652713,-1.71470697
3808,-0.79842508,-1.67669267
3809,-0.77957085,-1.63709878
3810,-0.75998219,-1.59596261
3811,-0.73967757,-1.55332290
3812,-0.71867611,-1.50921984
3813,-0.69699760,-1.46369496
3814,-0.67466245,-1.41679115
3815,-0.65169172,-1.36855261
3816,-0.62810704,-1.31902478
3817,-0.60393062,-1.26825431
3818,-0.57918526,-1.21628904
3819,-0.55389425,-1.16317793
3820,-0.52808143,-1.10897100
3821,-0.50177111,-1.05371932
3822,-0.47498807,-0.99747496
3823,-0.44775756,-0.94029088
3824,-0.42010523,-0.88222098
3825,-0.39205712,-0.82331994
3826,-0.36363965,-0.76364327
3827,-0.33487961,-0.70324719
3828,-0.30580409,-0.64218858
3829,-0.27644047,-0.58052498
3830,-0.24681642,-0.51831447
3831,-0.21695984,-0.45561567
3832,-0.18689888,-0.39248764
3833,-0.15666184,-0.32898986
3834,-0.12627721,-0.26518213
3835,-0.09577361,-0.20112459
3836,-0.06517979,-0.13687756
3837,-0.03452457,-0.07250159
3838,-0.00383682,-0.00805731
3839,0.02685455,0.05639455
3840,0.05752061,0.12079329
3841,0.08813249,0.18507823
3842,0.11866134,0.24918881
3843,0.14907840,0.31306464
3844,0.17935501,0.37664553
3845,0.20946266,0.43987159
3846,0.23937298,0.50268325
3847,0.26905778,0.56502134
3848,0.29848911,0.62682714
3849,0.32763924,0.68804241
3850,0.35648071,0.74860948
3851,0.38498634,0.80847131
3852,0.41312928,0.86757148
3853,0.44088301,0.92585433
3854,0.46822140,0.98326494
3855,0.49511869,1.03974924
3856,0.52154953,1.09525401
3857,0.54748902,1.14972695
3858,0.57291274,1.20311675
3859,0.59779672,1.25537311
3860,0.62211753,1.30644681
3861,0.64585225,1.35628972
3862,0.66897852,1.40485490
3863,0.69147456,1.45209658
3864,0.71331917,1.49797026
3865,0.73449178,1.54243273
3866,0.75497243,1.58544209
3867,0.77474183,1.62695784
3868,0.79378136,1.66694085
3869,0.81207308,1.70535346
3870,0.82959976,1.74215949
3871,0.84634488,1.77732425
3872,0.86229268,1.81081463
3873,0.87742812,1.84259906
3874,0.89173696,1.87264761
3875,0.90520570,1.90093197
3876,0.91782166,1.92742548
3877,0.92957295,1.95210320
3878,0.94044851,1.97494188
3879,0.95043809,1.99591999
3880,0.95953227,2.01501777
3881,0.96772249,2.03221724
3882,0.97500104,2.04750218
3883,0.98136105,2.06085821
3884,0.98679654,2.07227273
3885,0.99130238,2.08173500
3886,0.99487433,2.08923609
3887,0.99750903,2.09476895
3888,0.99920398,2.09832836
3889,0.99995760,2.09991097
3890,0.99976918,2.09951528
3891,0.99863889,2.09714167
3892,0.99656780,2.09279237
3893,0.99355785,2.08647149
3894,0.98961189,2.07818498
3895,0.98473363,2.06794063
3896,0.97892767,2.05574812
3897,0.97219948,2.04161891
3898,0.96455539,2.02556633
3899,0.95600261,2.00760549
3900,0.94654920,1.98775331
3901,0.93620405,1.96602851
3902,0.92497692,1.94245154
3903,0.91287839,1.91704461
3904,0.89991984,1.88983167
3905,0.88611350,1.86083835
3906,0.87147236,1.83009195
3907,0.85601022,1.79762146
3908,0.83974165,1.76345746
3909,0.82268196,1.72763212
3910,0.80484725,1.69017922
3911,0.78625429,1.65113402
3912,0.76692062,1.61053331
3913,0.74686445,1.56841534
3914,0.72610467,1.52481980
3915,0.70466083,1.47978774
3916,0.68255314,1.43336160
3917,0.65980243,1.38558511
3918,0.63643014,1.33650328
3919,0.61245827,1.28616236
3920,0.58790941,1.23460976
3921,0.56280669,1.18189405
3922,0.53717376,1.12806490
3923,0.51103477,1.07317301
3924,0.48441434,1.01727011
3925,0.45733755,0.96040885
3926,0.42982991,0.90264280
3927,0.40191733,0.84402639
3928,0.37362611,0.78461483
3929,0.34498291,0.72446410
3930,0.31601470,0.66363087
3931,0.28674878,0.60217243
3932,0.25721272,0.54014670
3933,0.22743434,0.47761211
3934,0.19744170,0.41462756
3935,0.16726305,0.35125241
3936,0.13692683,0.28754634
3937,0.10646161,0.22356937
3938,0.07589609,0.15938179
3939,0.04525907,0.09504406
3940,0.01457942,0.03061678
3941,-0.01611397,-0.03383934
3942,-0.04679218,-0.09826357
3943,-0.07742630,-0.16259524
3944,-0.10798749,-0.22677373
3945,-0.13844694,-0.29073857
3946,-0.16877596,-0.35442952
3947,-0.19894598,-0.41778656
3948,-0.22892858,-0.48075002
3949,-0.25869551,-0.54326056
3950,-0.28821872,-0.60525931
3951,-0.31747041,-0.66668786
3952,-0.34642301,-0.72748832
3953,-0.37504925,-0.78760343
3954,-0.40332217,-0.84697656
3955,-0.43121512,-0.90555176
3956,-0.45870183,-0.96327385
3957,-0.48575641,-1.02008845
3958,-0.51235336,-1.07594205
3959,-0.53846763,-1.13078202
3960,-0.56407462,-1.18455670
3961,-0.58915020,-1.23721542
3962,-0.61367075,-1.28870858
3963,-0.63761318,-1.33898767
3964,-0.66095491,-1.38800532
3965,-0.68367397,-1.43571535
3966,-0.70574896,-1.48207281
3967,-0.72715907,-1.52703404
3968,-0.74788413,-1.57055667
3969,-0.76790462,-1.61259970
3970,-0.78720168,-1.65312353
3971,-0.80575713,-1.69208998
3972,-0.82355349,-1.72946233
3973,-0.84057399,-1.76520539
3974,-0.85680260,-1.79928547
3975,-0.87222403,-1.83167047
3976,-0.88682375,-1.86232988
3977,-0.90058801,-1.89123482
3978,-0.91350384,-1.91835806
3979,-0.92555907,-1.94367404
3980,-0.93674234,-1.96715892
3981,-0.94704312,-1.98879056
3982,-0.95645171,-2.00854860
3983,-0.96495924,-2.02641441
3984,-0.97255770,-2.04237117
3985,-0.97923992,-2.05640384
3986,-0.98499962,-2.06849921
3987,-0.98983137,-2.07864587
3988,-0.99373061,-2.08683428
3989,-0.99669367,-2.09305670
3990,-0.99871776,-2.09730730
3991,-0.99980098,-2.09958205
3992,-0.99994229,-2.09987882
3993,-0.99914158,-2.09819732
3994,-0.99739959,-2.09453914
3995,-0.99471797,-2.08890773
3996,-0.99109924,-2.08130840
3997,-0.98654681,-2.07174829
3998,-0.98106496,-2.06023642
3999,-0.97465887,-2.04678364
4000,-0.96733457,-2.03140261
4001,-0.95909896,-2.01410782
4002,-0.94995980,-1.99491558
4003,-0.93992569,-1.97384396
4004,-0.92900610,-1.95091281
4005,-0.91721130,-1.92614373
4006,-0.90455241,-1.89956007
4007,-0.89104136,-1.87118685
4008,-0.87669087,-1.84105083
4009,-0.86151446,-1.80918037
4010,-0.84552644,-1.77560551
4011,-0.82874185,-1.74035789
4012,-0.81117652,-1.70347070
4013,-0.79284700,-1.66497869
4014,-0.77377054,-1.62491813
4015,-0.75396513,-1.58332677
4016,-0.73344942,-1.54024377
4017,-0.71224273,-1.49570974
4018,-0.69036506,-1.44976662
4019,-0.66783700,-1.40245770
4020,-0.64467978,-1.35382754
4021,-0.62091522,-1.30392196
4022,-0.59656570,-1.25278798
4023,-0.57165417,-1.20047376
4024,-0.54620410,-1.14702860
4025,-0.52023945,-1.09250284
4026,-0.49378469,-1.03694785
4027,-0.46686475,-0.98041597
4028,-0.43950498,-0.92296045
4029,-0.41173115,-0.86463542
4030,-0.38356945,-0.80549584
4031,-0.35504639,-0.74559741
4032,-0.32618884,-0.68499656
4033,-0.29702400,-0.62375039
4034,-0.26757933,-0.56191659
4035,-0.23788258,-0.49955343
4036,-0.20796173,-0.43671963
4037,-0.17784496,-0.37347442
4038,-0.14756064,-0.30987735
4039,-0.11713731,-0.24598836
4040,-0.08660363,-0.18186762
4041,-0.05598836,-0.11757555
4042,-0.02532034,-0.05317272
4043,0.00537153,0.01128021
4044,0.03605834,0.07572252
4045,0.06671118,0.14009348
4046,0.09730117,0.20433247
4047,0.12779950,0.26837895
4048,0.15817743,0.33217260
4049,0.18840634,0.39565332
4050,0.21845776,0.45876130
4051,0.24830337,0.52143708
4052,0.27791506,0.58362163
4053,0.30726493,0.64525636
4054,0.33632533,0.70628320
4055,0.36506889,0.76664466
4056,0.39346851,0.82628388
4057,0.42149746,0.88514467
4058,0.44912932,0.94317158
4059,0.47633806,1.00030994
4060,0.50309806,1.05650592
4061,0.52938409,1.11170658
4062,0.55517139,1.16585993
4063,0.58043568,1.21891493
4064,0.60515315,1.27082161
4065,0.62930051,1.32153108
4066,0.65285502,1.37099554
4067,0.67579448,1.41916842
4068,0.69809729,1.46600431
4069,0.71974243,1.51145911
4070,0.74070952,1.55548998
4071,0.76097879,1.59805545
4072,0.78053115,1.63911542
4073,0.79934819,1.67863120
4074,0.81741218,1.71656557
4075,0.83470609,1.75288279
4076,0.85121364,1.78754864
4077,0.86691927,1.82053048
4078,0.88180820,1.85179721
4079,0.89586638,1.88131940
4080,0.90908059,1.90906923
4081,0.92143836,1.93502055
4082,0.93292806,1.95914892
4083,0.94353886,1.98143160
4084,0.95326077,2.00184761
4085,0.96208462,2.02037771
4086,0.97000211,2.03700444
4087,0.97700578,2.05171214
4088,0.98308902,2.06448695
4089,0.98824611,2.07531684
4090,0.99247219,2.08419161
4091,0.99576328,2.09110289
4092,0.99811627,2.09604418
4093,0.99952896,2.09901081
4094,1.00000000,2.10000000
4095,0.99952896,2.09901081
4096,0.99811627,2.09604418
4097,0.99576328,2.09110289
4098,0.99247219,2.08419161
4099,0.98824611,2.07531684
4100,0.98308902,2.06448695
4101,0.97700578,2.05171214
4102,0.97000211,2.03700444
4103,0.96208462,2.02037771
4104,0.95326077,2.00184761
4105,0.94353886,1.98143160
4106,0.93292806,1.95914892
4107,0.92143836,1.93502055
4108,0.90908059,1.90906923
4109,0.89586638,1.88131940
4110,0.88180820,1.85179721
4111,0.86691927,1.82053048
4112,0.85121364,1.78754864
4113,0.83470609,1.75288279
4114,0.81741218,1.71656557
4115,0.79934819,1.67863120
4116,0.78053115,1.63911542
4117,0.76097879,1.59805545
4118,0.74070952,1.55548998
4119,0.71974243,1.51145911
4120,0.69809729,1.46600431
4121,0.67579448,1.41916842
4122,0.65285502,1.37099554
4123,0.62930051,1.32153108
4124,0.60515315,1.27082161
4125,0.58043568,1.21891493
4126,0.55517139,1.16585993
4127,0.52938409,1.11170658
4128,0.50309806,1.05650592
4129,0.47633806,1.00030994
4130,0.44912932,0.94317158
4131,0.42149746,0.88514467
4132,0.39346851,0.82628388
4133,0.36506889,0.76664466
4134,0.33632533,0.70628320
4135,0.30726493,0.64525636
4136,0.27791506,0.58362163
4137,0.24830337,0.52143708
4138,0.21845776,0.45876130
4139,0.18840634,0.39565332
4140,0.15817743,0.33217260
4141,0.12779950,0.26837895
4142,0.09730117,0.20433247
4143,0.06671118,0.14009348
4144,0.03605834,0.07572252
4145,0.00537153,0.01128021
4146,-0.02532034,-0.05317272
4147,-0.05598836,-0.11757555
4148,-0.08660363,-0.18186762
4149,-0.11713731,-0.24598836
4150,-0.14756064,-0.30987735
4151,-0.17784496,-0.37347442
4152,-0.20796173,-0.43671963
4153,-0.23788258,-0.49955343
4154,-0.26757933,-0.56191659
4155,-0.29702400,-0.62375039
4156,-0.32618884,-0.68499656
4157,-0.35504639,-0.74559741
4158,-0.38356945,-0.80549584
4159,-0.41173115,-0.86463542
4160,-0.43950498,-0.92296045
4161,-0.46686475,-0.98041597
4162,-0.49378469,-1.03694785
4163,-0.52023945,-1.09250284
4164,-0.54620410,-1.14702860
4165,-0.57165417,-1.20047376
4166,-0.59656570,-1.25278798
4167,-0.62091522,-1.30392196
4168,-0.64467978,-1.35382754
4169,-0.66783700,-1.40245770
4170,-0.69036506,-1.44976662
4171,-0.71224273,-1.49570974
4172,-0.73344942,-1.54024377
4173,-0.75396513,-1.58332677
4174,-0.77377054,-1.62491813
4175,-0.79284700,-1.66497869
4176,-0.81117652,-1.70347070
4177,-0.82874185,-1.74035789
4178,-0.84552644,-1.77560551
4179,-0.86151446,-1.80918037
4180,-0.87669087,-1.84105083
4181,-0.89104136,-1.87118685
4182,-0.90455241,-1.89956007
4183,-0.91721130,-1.92614373
4184,-0.92900610,-1.95091281
4185,-0.93992569,-1.97384396
4186,-0.94995980,-1.99491558
4187,-0.95909896,-2.01410782
4188,-0.96733457,-2.03140261
4189,-0.97465887,-2.04678364
4190,-0.98106496,-2.06023642
4191,-0.98654681,-2.07174829
4192,-0.99109924,-2.08130840
4193,-0.99471797,-2.08890773
4194,-0.99739959,-2.09453914
4195,-0.99914158,-2.09819732
4196,-0.99994229,-2.09987882
4197,-0.99980098,-2.09958205
4198,-0.99871776,-2.09730730
4199,-0.99669367,-2.09305670
4200,-0.99373061,-2.08683428
4201,-0.98983137,-2.07864587
4202,-0.98499962,-2.06849921
4203,-0.97923992,-2.05640384
4204,-0.97255770,-2.04237117
4205,-0.96495924,-2.02641441
4206,-0.95645171,-2.00854860
4207,-0.94704312,-1.98879056
4208,-0.93674234,-1.96715892
4209,-0.92555907,-1.94367404
4210,-0.91350384,-1.91835806
4211,-0.90058801,-1.89123482
4212,-0.88682375,-1.86232988
4213,-0.87222403,-1.83167047
4214,-0.85680260,-1.79928547
4215,-0.84057399,-1.76520539
4216,-0.82355349,-1.72946233
4217,-0.80575713,-1.69208998
4218,-0.78720168,-1.65312353
4219,-0.76790462,-1.61259970
4220,-0.74788413,-1.57055667
4221,-0.72715907,-1.52703404
4222,-0.70574896,-1.48207281
4223,-0.68367397,-1.43571535
4224,-0.66095491,-1.38800532
4225,-0.63761318,-1.33898767
4226,-0.61367075,-1.28870858
4227,-0.58915020,-1.23721542
4228,-0.56407462,-1.18455670
4229,-0.53846763,-1.13078202
4230,-0.51235336,-1.07594205
4231,-0.48575641,-1.02008845
4232,-0.45870183,-0.96327385
4233,-0.43121512,-0.90555176
4234,-0.40332217,-0.84697656
4235,-0.37504925,-0.78760343
4236,-0.34642301,-0.72748832
4237,-0.31747041,-0.66668786
4238,-0.28821872,-0.60525931
4239,-0.25869551,-0.54326056
4240,-0.22892858,-0.48075002
4241,-0.19894598,-0.41778656
4242,-0.16877596,-0.35442952
4243,-0.13844694,-0.29073857
4244,-0.10798749,-0.22677373
4245,-0.07742630,-0.16259524
4246,-0.04679218,-0.09826357
4247,-0.01611397,-0.03383934
4248,0.01457942,0.03061678
4249,0.04525907,0.09504406
4250,0.07589609,0.15938179
4251,0.10646161,0.22356937
4252,0.13692683,0.28754634
4253,0.16726305,0.35125241
4254,0.19744170,0.41462756
4255,0.22743434,0.47761211
4256,0.25721272,0.54014670
4257,0.28674878,0.60217243
4258,0.31601470,0.66363087
4259,0.34498291,0.72446410
4260,0.37362611,0.78461483
4261,0.40191733,0.84402639
4262,0.42982991,0.90264280
4263,0.45733755,0.96040885
4264,0.48441434,1.01727011
4265,0.51103477,1.07317301
4266,0.53717376,1.12806490
4267,0.56280669,1.18189405
4268,0.58790941,1.23460976
4269,0.61245827,1.28616236
4270,0.63643014,1.33650328
4271,0.65980243,1.38558511
4272,0.68255314,1.43336160
4273,0.70466083,1.47978774
4274,0.72610467,1.52481980
4275,0.74686445,1.56841534
4276,0.76692062,1.61053331
4277,0.78625429,1.65113402
4278,0.80484725,1.69017922
4279,0.82268196,1.72763212
4280,0.83974165,1.76345746
4281,0.85601022,1.79762146
4282,0.87147236,1.83009195
4283,0.88611350,1.86083835
4284,0.89991984,1.88983167
4285,0.91287839,1.91704461
4286,0.92497692,1.94245154
4287,0.93620405,1.96602851
4288,0.94654920,1.98775331
4289,0.95600261,2.00760549
4290,0.96455539,2.02556633
4291,0.97219948,2.04161891
4292,0.97892767,2.05574812
4293,0.98473363,2.06794063
4294,0.98961189,2.07818498
4295,0.99355785,2.08647149
4296,0.99656780,2.09279237
4297,0.99863889,2.09714167
4298,0.99976918,2.09951528
4299,0.99995760,2.09991097
4300,0.99920398,2.09832836
4301,0.99750903,2.09476895
4302,0.99487433,2.08923609
4303,0.99130238,2.08173500
4304,0.98679654,2.07227273
4305,0.98136105,2.06085821
4306,0.97500104,2.04750218
4307,0.96772249,2.03221724
4308,0.95953227,2.01501777
4309,0.95043809,1.99591999
4310,0.94044851,1.97494188
4311,0.92957295,1.95210320
4312,0.91782166,1.92742548
4313,0.90520570,1.90093197
4314,0.89173696,1.87264761
4315,0.87742812,1.84259906
4316,0.86229268,1.81081463
4317,0.84634488,1.77732425
4318,0.82959976,1.74215949
4319,0.81207308,1.70535346
4320,0.79378136,1.66694085
4321,0.77474183,1.62695784
4322,0.75497243,1.58544209
4323,0.73449178,1.54243273
4324,0.71331917,1.49797026
4325,0.69147456,1.45209658
4326,0.66897852,1.40485490
4327,0.64585225,1.35628972
4328,0.62211753,1.30644681
4329,0.59779672,1.25537311
4330,0.57291274,1.20311675
4331,0.54748902,1.14972695
4332,0.52154953,1.09525401
4333,0.49511869,1.03974924
4334,0.46822140,0.98326494
4335,0.44088301,0.92585433
4336,0.41312928,0.86757148
4337,0.38498634,0.80847131
4338,0.35648071,0.74860948
4339,0.32763924,0.68804241
4340,0.29848911,0.62682714
4341,0.26905778,0.56502134
4342,0.23937298,0.50268325
4343,0.20946266,0.43987159
4344,0.17935501,0.37664553
4345,0.14907840,0.31306464
4346,0.11866134,0.24918881
4347,0.08813249,0.18507823
4348,0.05752061,0.12079329
4349,0.02685455,0.05639455
4350,-0.00383682,-0.00805731
4351,-0.03452457,-0.07250159
4352,-0.06517979,-0.13687756
4353,-0.09577361,-0.20112459
4354,-0.12627721,-0.26518213
4355,-0.15666184,-0.32898986
4356,-0.18689888,-0.39248764
4357,-0.21695984,-0.45561567
4358,-0.24681642,-0.51831447
4359,-0.27644047,-0.58052498
4360,-0.30580409,-0.64218858
4361,-0.33487961,-0.70324719
4362,-0.36363965,-0.76364327
4363,-0.39205712,-0.82331994
4364,-0.42010523,-0.88222098
4365,-0.44775756,-0.94029088
4366,-0.47498807,-0.99747496
4367,-0.50177111,-1.05371932
4368,-0.52808143,-1.10897100
4369,-0.55389425,-1.16317793
4370,-0.57918526,-1.21628904
4371,-0.60393062,-1.26825431
4372,-0.62810704,-1.31902478
4373,-0.65169172,-1.36855261
4374,-0.67466245,-1.41679115
4375,-0.69699760,-1.46369496
4376,-0.71867611,-1.50921984
4377,-0.73967757,-1.55332290
4378,-0.75998219,-1.59596261
4379,-0.77957085,-1.63709878
4380,-0.79842508,-1.67669267
4381,-0.81652713,-1.71470697
4382,-0.83385994,-1.75110587
4383,-0.85040718,-1.78585508
4384,-0.86615327,-1.81892187
4385,-0.88108337,-1.85027507
4386,-0.89518341,-1.87988516
4387,-0.90844012,-1.90772424
4388,-0.92084099,-1.93376608
4389,-0.93237436,-1.95798615
4390,-0.94302935,-1.98036163
4391,-0.95279593,-2.00087145
4392,-0.96166489,-2.01949627
4393,-0.96962788,-2.03621855
4394,-0.97667740,-2.05102255
4395,-0.98280681,-2.06389431
4396,-0.98801033,-2.07482170
4397,-0.99228307,-2.08379444
4398,-0.99562098,-2.09080407
4399,-0.99802094,-2.09584398
4400,-0.99948068,-2.09890943
4401,-0.99999882,-2.09999753
4402,-0.99957488,-2.09910725
4403,-0.99820926,-2.09623944
4404,-0.99590323,-2.09139679
4405,-0.99265898,-2.08458387
4406,-0.98847957,-2.07580709
4407,-0.98336892,-2.06507473
4408,-0.97733185,-2.05239689
4409,-0.97037406,-2.03778552
4410,-0.96250209,-2.02125439
4411,-0.95372336,-2.00281906
4412,-0.94404614,-1.98249690
4413,-0.93347956,-1.96030707
4414,-0.92203355,-1.93627046
4415,-0.90971891,-1.91040972
4416,-0.89654724,-1.88274921
4417,-0.88253095,-1.85331499
4418,-0.86768324,-1.82213480
4419,-0.85201809,-1.78923800
4420,-0.83555028,-1.75465558
4421,-0.81829530,-1.71842013
4422,-0.80026942,-1.68056578
4423,-0.78148962,-1.64112820
4424,-0.76197359,-1.60014454
